Datum,Leistung nicht erneuerbar (MW),Leistung erneuerbar (MW),Day Ahead Auktion Preis (EUR/MWh),Temp_Max,Temp_Min,Niederschlag,Windgeschwindigkeit,Windrichtung
2022-07-02,434583.55,649775.58,218.9225,23.3,8.1,0.0,12.7,123
2022-07-03,426530.12,636449.92,200.10541666666666,29.0,11.5,0.0,10.6,216
2022-07-04,525746.47,648389.35,293.89,26.7,17.1,0.1,13.8,293
2022-07-05,568895.45,662930.33,318.37208333333336,26.5,16.1,0.1,17.3,328
2022-07-06,540127.94,685093.12,303.53541666666666,23.1,14.2,0.1,17.7,311
2022-07-07,488187.88,790260.78,213.21875,18.6,12.8,6.1,19.2,289
2022-07-08,490322.74,721779.4400000001,295.91541666666666,18.6,10.8,0.2,19.0,314
2022-07-09,406382.08,727111.15,148.13750000000002,21.4,12.4,1.4,19.4,308
2022-07-10,348138.69,756528.0,115.16375,17.2,12.5,0.0,18.7,320
2022-07-11,574253.85,481534.99,372.595,19.9,12.9,1.0,15.0,309
2022-07-12,566578.5,559902.69,377.66125000000005,25.5,13.7,0.0,16.5,344
2022-07-13,580743.29,657726.5700000001,352.15875,29.0,12.7,0.0,13.4,275
2022-07-14,543184.45,674104.22,367.37791666666664,31.8,16.4,0.0,24.9,301
2022-07-15,511960.62,686941.02,329.92333333333335,21.9,11.0,0.0,14.0,331
2022-07-16,354172.7,800064.39,174.81208333333333,22.1,9.7,0.0,19.2,315
2022-07-17,395673.84,574160.9400000001,221.85666666666665,26.3,10.1,0.0,10.2,15
2022-07-18,551308.84,527787.73,396.06541666666664,30.1,12.4,0.0,7.4,133
2022-07-19,583931.49,589538.95,397.0854166666666,33.2,14.8,0.0,12.3,125
2022-07-20,538677.18,775175.59,332.70458333333335,35.6,17.1,0.0,12.3,128
2022-07-21,598777.13,589973.15,396.73375000000004,27.0,19.5,2.0,15.3,268
2022-07-22,596586.16,555514.6799999999,377.45125,30.9,16.0,0.0,6.8,249
2022-07-23,524842.41,514678.48,324.98541666666665,28.5,18.4,1.4,16.7,273
2022-07-24,441406.39,603251.38,260.62833333333333,28.5,15.5,0.0,8.7,98
2022-07-25,491266.9,805684.81,309.81125000000003,33.8,17.1,0.0,18.5,219
2022-07-26,548459.37,720970.97,316.5729166666667,26.6,18.1,0.0,21.3,292
2022-07-27,574012.71,637578.74,424.4916666666666,23.2,14.6,0.2,12.3,7
2022-07-28,572017.32,553921.84,473.25333333333333,25.9,12.6,0.0,12.6,71
2022-07-29,575049.27,543781.8099999999,438.65000000000003,26.9,15.8,2.6,15.3,61
2022-07-30,488434.11,474551.86,380.77416666666664,23.4,15.8,1.7,27.4,302
2022-07-31,468670.47,485659.64,317.79291666666666,27.1,11.3,0.0,16.6,298
2022-08-01,597176.44,527734.97,424.62166666666667,26.6,17.2,0.8,15.8,302
2022-08-02,581320.83,567095.66,380.5125,28.2,15.9,0.6,9.7,141
2022-08-03,570503.15,585358.5,384.82666666666665,31.0,16.2,0.0,9.6,151
2022-08-04,586273.29,555759.52,414.15958333333333,33.5,17.9,0.0,9.2,146
2022-08-05,576280.37,559007.42,380.31125,32.8,19.5,0.0,21.0,310
2022-08-06,504125.19,576720.8,273.80916666666667,22.9,15.0,17.8,17.0,14
2022-08-07,457586.52,527255.75,214.92499999999998,24.6,12.3,0.0,13.8,67
2022-08-08,555634.38,511243.25,359.54791666666665,27.9,12.4,0.0,14.3,68
2022-08-09,569099.23,557030.45,344.87208333333336,27.5,13.5,0.0,17.2,74
2022-08-10,568299.09,568907.26,335.08,26.2,14.4,0.0,18.5,79
2022-08-11,538070.37,587290.72,368.1458333333333,27.1,14.6,0.0,17.9,76
2022-08-12,507847.7,611392.6,436.79833333333335,25.8,14.4,1.5,16.0,67
2022-08-13,457289.45999999996,538872.12,377.74499999999995,27.7,13.8,0.0,14.3,41
2022-08-14,435257.68,600976.35,330.4558333333333,28.0,15.6,0.0,13.6,89
2022-08-15,526509.53,519131.15,426.6045833333333,28.3,16.2,0.0,13.7,254
2022-08-16,601820.69,486158.0,490.7929166666666,27.6,15.9,0.0,11.3,217
2022-08-17,591769.87,444836.75,551.9525,30.7,15.1,0.1,9.8,104
2022-08-18,606329.15,444883.81,563.76,30.0,18.8,9.3,21.0,321
2022-08-19,592557.95,369794.82,515.0970833333333,23.5,17.3,6.9,13.5,336
2022-08-20,526805.12,403405.65,457.97375000000005,21.3,16.2,9.9,12.7,292
2022-08-21,490991.29000000004,508277.56,364.13208333333336,23.6,14.9,0.5,10.9,337
2022-08-22,658618.09,447916.47,563.81375,23.6,12.1,0.0,12.9,45
2022-08-23,646265.73,539447.22,605.1279166666667,25.8,11.0,0.0,12.6,356
2022-08-24,647317.03,529187.66,624.3416666666667,25.3,13.0,0.4,11.4,66
2022-08-25,635899.9,602055.87,599.8304166666667,27.3,15.6,0.0,12.3,79
2022-08-26,640735.36,493492.08,699.4416666666666,26.2,16.5,2.8,7.4,347
2022-08-27,558638.63,467118.79,607.8391666666666,23.5,16.6,4.9,12.8,333
2022-08-28,476248.8,640669.94,401.0329166666667,22.5,16.7,0.6,12.0,15
2022-08-29,608436.21,521058.57,658.4104166666667,24.6,13.0,0.0,9.7,18
2022-08-30,649566.22,534761.58,660.23625,25.8,12.7,0.0,13.5,47
2022-08-31,766330.52,518661.76,604.4908333333334,20.1,14.4,12.5,14.5,53
2022-09-01,645652.77,554716.0599999999,571.1979166666666,20.7,12.0,0.4,13.1,74
2022-09-02,607050.55,722727.5,422.2525,20.5,9.9,0.0,16.3,85
2022-09-03,436509.61,759989.28,287.75124999999997,20.7,10.0,3.1,9.7,118
2022-09-04,468127.94,640876.5,242.71208333333334,23.1,12.3,0.2,9.9,148
2022-09-05,599170.42,713071.58,357.45374999999996,24.7,12.8,0.0,9.8,103
2022-09-06,613177.12,703781.7,417.26875,25.0,13.7,0.0,11.1,135
2022-09-07,659778.11,506199.67,462.47166666666664,26.7,14.6,1.7,11.4,167
2022-09-08,650490.96,530832.9400000001,443.51708333333335,20.8,13.6,9.9,19.6,245
2022-09-09,614447.47,547042.2,345.7,21.3,11.2,10.1,14.8,186
2022-09-10,551203.14,444464.42,404.31791666666663,17.6,10.3,4.8,15.0,246
2022-09-11,552548.43,363247.74,391.4891666666667,18.7,12.0,1.7,13.9,297
2022-09-12,604860.52,481135.67,408.0308333333333,20.5,9.4,0.0,7.9,253
2022-09-13,615259.96,625384.21,392.36999999999995,21.7,9.8,0.2,12.6,206
2022-09-14,645701.36,424369.37,455.81375,22.4,15.5,21.5,19.8,246
2022-09-15,591175.99,683284.54,369.36583333333334,17.0,11.0,10.8,21.3,274
2022-09-16,459204.83,905911.59,201.1966666666667,14.3,8.8,1.5,17.7,272
2022-09-17,310940.92,917101.47,68.76666666666667,12.1,7.5,7.1,21.8,284
2022-09-18,303377.33,894039.44,77.93208333333332,10.3,7.0,14.5,24.1,277
2022-09-19,497384.73,783042.09,261.68375,12.4,6.0,3.5,24.1,284
2022-09-20,674637.25,489172.04,363.425,12.6,5.5,2.4,16.4,303
2022-09-21,715179.43,409306.07,379.94041666666664,14.1,1.8,0.0,8.2,8
2022-09-22,710980.57,442033.82,387.8904166666666,15.1,1.2,0.0,9.4,53
2022-09-23,713982.66,475285.28,368.3316666666667,15.8,2.6,0.0,9.7,144
2022-09-24,610009.84,391400.54,351.1145833333333,16.3,5.9,1.3,8.8,166
2022-09-25,566875.58,383088.63,276.50416666666666,16.0,8.2,5.6,11.6,224
2022-09-26,512806.33,810246.85,245.92499999999998,14.7,9.2,0.8,14.5,243
2022-09-27,595851.99,626253.25,310.2083333333333,11.1,7.2,5.9,22.9,244
2022-09-28,695595.42,369312.64,386.1991666666667,11.8,4.8,5.9,18.8,242
2022-09-29,701047.32,365897.57,417.13708333333335,12.8,2.5,0.3,9.1,170
2022-09-30,593696.075,519037.365,314.56739130434784,14.6,3.8,0.0,7.9,291
2022-10-01,299598.81,952872.44,82.82041666666667,12.4,4.9,7.1,23.4,233
2022-10-02,330976.94,853770.0,114.74583333333334,12.6,10.0,10.3,16.7,272
2022-10-03,447002.98,671379.26,209.34916666666666,13.0,7.0,0.3,16.5,298
2022-10-04,556979.42,635641.7,246.30624999999998,15.2,3.9,0.0,9.2,193
2022-10-05,422437.83,954190.54,103.19,19.0,5.7,0.0,11.2,175
2022-10-06,476428.7,875510.86,100.79875,17.0,7.7,0.2,16.2,284
2022-10-07,551411.23,724576.06,163.89000000000001,18.0,5.6,0.0,9.8,110
2022-10-08,499228.69,735507.0700000001,145.33791666666667,16.7,7.5,0.3,18.8,273
2022-10-09,458869.08,601059.33,146.72458333333333,14.9,3.2,0.5,14.4,81
2022-10-10,567715.89,734837.23,162.09,17.0,7.1,3.7,9.3,177
2022-10-11,677439.95,486059.26,259.87375000000003,14.9,8.4,0.4,10.9,27
2022-10-12,707606.44,401749.01,282.5358333333333,16.9,7.6,0.2,7.7,77
2022-10-13,722295.95,424974.47,257.4558333333334,15.0,6.6,2.6,11.5,174
2022-10-14,695618.42,394621.15,260.6458333333333,16.2,8.5,2.4,12.1,189
2022-10-15,490775.11,558029.54,156.63458333333332,17.3,12.4,7.2,13.4,217
2022-10-16,426307.44,659909.18,95.86083333333333,20.9,12.0,0.5,9.7,175
2022-10-17,582641.64,658852.65,152.60625000000002,21.3,9.6,0.0,9.3,159
2022-10-18,662223.18,464259.71,183.17541666666668,20.5,9.0,0.8,18.1,283
2022-10-19,621154.7,447096.8,168.45374999999999,14.4,7.3,0.0,13.1,32
2022-10-20,511213.67,800548.99,140.21791666666667,15.3,4.1,0.0,12.4,108
2022-10-21,597797.74,475390.75,163.45000000000002,15.2,8.6,3.9,14.2,165
2022-10-22,446789.94,520560.26,139.86708333333334,17.4,8.5,2.0,15.7,235
2022-10-23,393428.53,577113.67,95.75041666666668,16.3,8.4,0.1,13.5,149
2022-10-24,402698.01,926427.8200000001,80.61541666666666,17.9,11.2,1.9,14.1,173
2022-10-25,493839.95,716344.8,105.39708333333334,15.8,7.5,2.1,16.9,247
2022-10-26,574638.17,529020.35,121.39583333333333,17.5,6.3,0.7,10.9,190
2022-10-27,516147.29,650160.57,124.68625000000002,17.1,7.7,0.0,10.0,156
2022-10-28,490246.28,693353.35,105.5175,18.1,8.7,0.0,11.8,153
2022-10-29,443519.15,438473.3,101.06291666666668,19.1,8.9,0.0,9.9,148
2022-10-30,434420.54,449243.855,117.23166666666667,19.6,9.4,0.0,10.1,156
2022-10-31,533287.25,441255.38,145.2225,18.3,6.7,0.0,8.3,122
2022-11-01,368655.62,828171.89,68.855,17.0,7.7,0.2,15.5,227
2022-11-02,417485.41,920949.0,71.97166666666666,13.8,3.6,0.0,19.8,248
2022-11-03,491474.96,841831.68,103.00625000000001,11.9,1.7,0.0,11.3,138
2022-11-04,630126.46,583497.95,178.53708333333336,9.4,6.0,3.3,15.5,272
2022-11-05,492447.3,593707.5,132.28708333333333,9.9,2.3,0.3,9.2,292
2022-11-06,321755.4,853358.06,51.09375,8.3,2.9,0.1,15.3,161
2022-11-07,445130.7,910796.38,76.09541666666667,13.3,6.4,0.5,16.4,231
2022-11-08,473080.74,889783.71,95.15458333333333,12.4,3.5,0.0,11.1,158
2022-11-09,503361.2,871852.43,126.71875,13.1,5.5,5.8,12.4,164
2022-11-10,524753.96,839509.14,137.25083333333333,12.1,3.8,2.3,13.7,267
2022-11-11,561565.8,732560.09,125.37583333333333,10.0,1.1,0.0,8.0,158
2022-11-12,631264.5,365261.62,162.25416666666666,10.4,1.6,0.0,8.2,74
2022-11-13,609542.28,522914.21,144.88333333333333,10.4,-0.6,0.0,13.7,72
2022-11-14,706083.22,680617.16,160.79666666666665,11.3,2.4,0.0,13.4,141
2022-11-15,708653.46,615936.63,177.28875000000002,11.9,1.4,0.0,10.5,132
2022-11-16,649334.11,730265.08,143.75666666666666,7.1,2.7,5.0,10.2,134
2022-11-17,555603.4,919276.05,99.89708333333334,9.3,3.4,5.0,15.2,156
2022-11-18,731065.5700000001,623675.2,171.03333333333333,7.7,2.1,16.6,12.2,304
2022-11-19,738543.65,409388.77,198.6208333333333,1.8,-3.0,4.0,10.3,64
2022-11-20,715338.79,354207.34,210.28291666666667,4.5,-2.9,2.8,17.4,244
2022-11-21,774510.55,464381.78,253.81916666666666,5.7,-0.3,5.0,22.1,234
2022-11-22,717271.98,695399.46,203.87875,6.5,-0.0,0.3,11.7,167
2022-11-23,737783.51,690174.74,177.98041666666666,6.7,0.4,0.5,11.1,150
2022-11-24,759594.9,558696.93,237.4625,7.1,0.9,3.4,17.1,261
2022-11-25,782468.86,524073.11,257.9266666666667,7.0,-1.7,0.5,12.4,191
2022-11-26,772116.79,407373.11,239.17333333333332,7.1,1.6,0.0,12.3,288
2022-11-27,625013.81,617821.1,146.64916666666667,3.0,-1.5,0.0,11.1,142
2022-11-28,819705.16,553744.55,291.63666666666666,3.3,0.3,0.5,10.7,135
2022-11-29,944570.97,276475.98,371.6425,4.4,1.7,5.1,9.4,118
2022-11-30,993846.43,272784.85,393.70208333333335,2.9,0.7,0.4,8.8,65
2022-12-01,1007189.3300000001,279179.49,394.355,4.9,-0.5,0.3,9.8,48
2022-12-02,933185.33,463246.18,339.20166666666665,2.0,0.2,6.4,9.9,64
2022-12-03,836929.99,448977.56,281.92041666666665,2.6,-0.9,0.0,11.2,77
2022-12-04,782196.58,460213.55,268.505,6.1,0.3,0.1,13.0,67
2022-12-05,930161.33,402470.06,341.25916666666666,3.8,2.6,1.4,8.8,222
2022-12-06,970685.7,324810.06,386.44416666666666,3.5,1.1,0.7,14.5,274
2022-12-07,917456.05,570465.91,324.8254166666667,2.7,0.0,0.7,16.9,266
2022-12-08,980977.16,367074.0,387.5275,2.5,-3.5,0.0,12.2,237
2022-12-09,961492.39,291031.36,411.0420833333333,2.3,-4.3,0.0,10.6,59
2022-12-10,910652.6,256425.84,354.6425,1.7,-3.7,0.0,10.5,4
2022-12-11,900436.9,253180.25,326.7654166666667,-1.5,-4.1,0.4,13.3,292
2022-12-12,1009725.17,298999.87,433.93333333333334,-1.2,-8.2,0.2,15.2,307
2022-12-13,1009222.83,414644.4,444.4766666666667,-1.7,-9.6,0.0,10.4,79
2022-12-14,1003634.74,407679.71,443.87583333333333,-2.3,-6.1,3.3,10.8,97
2022-12-15,953475.29,430190.22,396.96250000000003,-0.2,-5.8,0.0,12.1,28
2022-12-16,960270.37,290073.56,411.31375,-0.6,-4.0,3.6,13.3,18
2022-12-17,860404.65,368124.6,268.9691666666667,-1.3,-8.2,0.0,9.3,3
2022-12-18,725633.95,606841.52,189.75958333333335,-4.1,-10.6,0.0,10.0,118
2022-12-19,653079.4400000001,867027.42,191.9275,-0.9,-6.9,0.0,13.4,150
2022-12-20,610717.54,856214.0,185.8216666666667,2.1,-3.4,0.0,13.1,152
2022-12-21,669995.65,620575.89,214.60041666666666,5.1,-0.9,5.9,12.7,166
2022-12-22,615517.73,692166.72,192.63708333333332,9.7,1.5,9.5,27.5,225
2022-12-23,628111.27,500837.85,185.88875,10.7,5.8,16.0,26.7,239
2022-12-24,477666.01,634955.61,111.86666666666667,9.5,4.9,0.3,23.4,261
2022-12-25,362176.44,580137.85,106.01125,8.9,3.6,0.1,12.1,162
2022-12-26,307673.46,880105.3099999999,40.5325,9.6,5.2,7.1,24.2,239
2022-12-27,365960.07,911387.99,91.73416666666667,6.7,-1.9,0.6,23.5,261
2022-12-28,288659.62,1020728.28,45.897083333333335,6.7,-1.9,0.0,14.2,193
2022-12-29,300034.98,1023018.47,13.57875,11.2,3.4,0.4,18.9,208
2022-12-30,284350.02,979582.01,14.625416666666666,8.4,3.3,7.3,18.7,192
2022-12-31,230450.27,953465.27,-0.7920833333333333,16.3,9.1,0.7,19.1,210
2023-01-01,217439.32,836132.03,14.913333333333334,15.5,5.7,0.0,14.7,195
2023-01-02,422820.82,825013.11,123.82,12.9,4.4,0.1,16.8,190
2023-01-03,587351.06,616717.61,145.95458333333332,8.5,0.0,0.0,15.5,264
2023-01-04,325506.66,1207254.75,58.94166666666666,8.8,-0.3,2.0,26.4,227
2023-01-05,480085.88,844631.49,107.45541666666666,9.7,6.6,1.4,30.0,271
2023-01-06,465942.38,812102.0,117.47333333333334,9.7,6.1,0.3,15.7,247
2023-01-07,316138.38,764092.93,88.80874999999999,9.2,2.3,0.0,13.6,171
2023-01-08,305254.95,778054.26,68.94166666666668,6.1,0.7,1.2,12.1,155
2023-01-09,564843.35,705450.18,129.29166666666666,6.4,2.1,2.5,22.3,237
2023-01-10,621930.4,771753.15,123.13041666666668,4.8,0.3,0.9,20.2,272
2023-01-11,506056.37,955523.42,84.08083333333333,8.0,0.2,5.3,18.0,212
2023-01-12,366229.92,1203973.5,70.74291666666666,8.4,4.8,0.9,22.2,229
2023-01-13,336801.88,1192003.8,66.64208333333333,8.9,4.5,3.7,21.4,240
2023-01-14,264566.34,1136838.22,29.344166666666666,6.9,3.9,3.0,19.9,210
2023-01-15,274599.32,1135946.44,9.259166666666667,9.1,0.3,9.8,24.9,232
2023-01-16,589478.05,867999.53,128.74875,5.5,-1.8,0.2,22.2,172
2023-01-17,724377.32,755649.63,133.56666666666666,3.9,-0.9,0.6,22.3,237
2023-01-18,829843.3,552535.2,143.75625,1.4,-1.5,0.6,14.6,275
2023-01-19,829050.02,694368.8200000001,148.21375,0.5,-4.2,0.1,12.7,254
2023-01-20,934825.76,302208.26,180.65958333333333,1.5,-3.7,1.7,12.0,329
2023-01-21,819217.3,503327.98,144.39166666666668,0.3,-3.9,0.9,19.8,354
2023-01-22,831529.23,427236.85,151.15083333333334,1.2,-2.7,2.0,9.1,11
2023-01-23,974106.53,306689.22,202.73416666666665,3.6,-0.9,0.1,18.4,55
2023-01-24,983581.73,273532.82,202.69291666666666,3.0,0.5,0.0,14.0,60
2023-01-25,1012862.58,288934.14,181.7420833333333,1.2,-0.7,0.0,10.0,99
2023-01-26,986892.4299999999,331374.31,167.66875000000002,0.2,-1.5,0.1,7.0,309
2023-01-27,949732.91,390327.21,168.76125,1.0,-1.8,2.0,11.5,7
2023-01-28,882599.27,308295.27,144.69875,0.7,-4.0,0.1,12.0,7
2023-01-29,564602.63,678664.44,123.58791666666667,-0.8,-6.8,0.0,9.6,283
2023-01-30,505237.51,1010227.02,74.21375,1.9,-3.7,2.5,27.4,264
2023-01-31,526035.22,996891.51,117.32166666666667,2.3,1.0,1.9,25.2,272
2023-02-01,476028.67,1143870.83,93.07791666666667,5.0,1.5,7.1,31.0,268
2023-02-02,660790.38,830674.75,136.14666666666668,3.6,1.0,33.2,27.8,288
2023-02-03,539836.58,1127100.21,102.61083333333333,5.4,3.7,11.6,33.6,273
2023-02-04,666312.05,433327.82,146.01125,4.6,-3.4,0.3,26.4,335
2023-02-05,611330.15,467167.14,131.36666666666667,1.9,-4.9,0.0,8.9,87
2023-02-06,885601.23,325818.66,172.96333333333334,1.0,-6.0,1.6,11.7,29
2023-02-07,908226.35,426850.6,172.9225,2.4,-6.4,0.0,12.3,65
2023-02-08,865191.28,581690.23,152.10458333333335,1.8,-7.3,0.0,14.9,81
2023-02-09,796486.65,735669.96,132.54458333333335,1.7,-6.9,0.0,11.3,149
2023-02-10,749462.17,763625.85,125.92291666666667,2.0,-7.5,0.0,9.4,264
2023-02-11,595807.99,803031.28,106.26791666666666,3.5,-2.7,0.1,12.6,270
2023-02-12,777089.99,335408.47000000003,136.30875,7.0,-0.7,0.1,11.8,311
2023-02-13,935125.93,335828.41,163.49625,7.0,-2.3,0.0,9.7,195
2023-02-14,963978.17,325196.64,154.49291666666667,4.1,-3.3,0.0,7.5,147
2023-02-15,910422.17,413349.92,143.52125,3.3,-4.4,0.0,10.6,151
2023-02-16,789328.06,690248.2,136.73125000000002,9.4,-4.7,0.0,9.0,186
2023-02-17,417738.76,1140702.23,81.14916666666666,10.2,3.8,1.5,26.0,254
2023-02-18,351693.52,939848.55,94.67291666666667,11.1,7.9,3.2,32.8,268
2023-02-19,393689.88,660680.75,114.05416666666667,9.0,5.8,4.2,26.7,273
2023-02-20,416129.88,1142098.06,61.41708333333333,11.6,5.0,0.0,23.0,265
2023-02-21,664577.05,672319.23,122.44583333333333,12.4,4.4,0.0,17.6,288
2023-02-22,853033.59,412427.88,148.64791666666667,13.1,1.3,0.0,8.2,115
2023-02-23,875031.5,404464.26,146.12041666666667,10.8,3.3,0.6,8.7,253
2023-02-24,665027.96,804150.55,118.3025,8.7,2.2,1.4,19.4,279
2023-02-25,440433.31,910390.82,89.29041666666667,3.5,-2.5,3.2,24.5,294
2023-02-26,465877.655,625456.63,110.05282608695653,1.7,-4.5,0.5,23.8,20
2023-02-27,840355.94,470870.63,152.27458333333334,1.0,-4.5,0.0,18.4,57
2023-02-28,843795.85,486461.3,148.045,2.8,-3.9,0.0,17.2,65
2023-03-01,816640.89,515739.38,142.96833333333333,6.4,-3.1,0.0,19.3,61
2023-03-02,822410.0,483962.07,144.30666666666667,10.1,-0.4,0.0,15.7,63
2023-03-03,799951.18,488686.61,136.76375,9.9,-2.6,0.0,11.7,13
2023-03-04,562084.26,719085.95,107.47166666666668,2.5,-4.2,0.1,16.9,298
2023-03-05,618123.67,540298.0599999999,121.78666666666668,3.5,-1.0,0.2,16.4,285
2023-03-06,827906.42,487596.43,150.67291666666668,4.6,-1.4,0.7,20.6,253
2023-03-07,639179.26,919104.55,106.86791666666666,5.7,-0.1,0.6,21.3,244
2023-03-08,849717.62,413885.32,138.89041666666665,8.1,0.8,16.8,21.4,226
2023-03-09,748849.03,501457.98,127.19916666666667,11.2,5.3,15.4,29.2,250
2023-03-10,552798.42,828896.02,115.61375,11.6,2.6,9.9,32.6,234
2023-03-11,463422.6,719008.98,98.605,2.3,-1.4,1.1,34.2,288
2023-03-12,355610.47,698866.8,95.53250000000001,6.2,-3.1,0.4,14.0,222
2023-03-13,327007.51,1160567.27,37.13916666666667,16.6,5.6,5.4,18.6,212
2023-03-14,405919.1,1056433.48,71.47958333333334,12.9,2.4,12.7,33.6,250
2023-03-15,595181.87,713042.84,127.72458333333333,5.0,-2.2,1.7,21.2,290
2023-03-16,499550.69,880359.6,105.57458333333334,6.3,-4.9,0.0,13.7,135
2023-03-17,459038.45,794142.69,92.34750000000001,14.0,-0.0,0.0,11.2,132
2023-03-18,418629.65,538268.36,109.33749999999999,15.4,0.5,0.1,10.3,130
2023-03-19,463854.46,442917.04,111.99208333333333,13.6,3.6,0.7,9.3,202
2023-03-20,652322.17,496428.9,125.17291666666667,11.7,4.0,1.0,13.1,275
2023-03-21,648650.53,561224.68,115.05250000000001,15.1,4.5,0.0,10.1,268
2023-03-22,397643.04,964145.65,80.17791666666666,16.7,3.9,0.0,16.5,237
2023-03-23,372779.06,935647.34,74.70958333333333,16.1,7.3,0.2,24.6,227
2023-03-24,346533.31,992332.3200000001,53.115833333333335,15.5,8.6,6.3,24.5,229
2023-03-25,254283.11000000002,1071174.19,14.66625,11.0,6.5,5.2,29.2,252
2023-03-26,249367.55,685932.0,70.62391304347825,9.3,4.6,4.6,21.8,241
2023-03-27,395670.73,915235.25,92.31833333333333,5.6,0.4,2.5,24.9,313
2023-03-28,523420.44,702779.21,113.15125,5.4,-1.6,0.0,22.9,293
2023-03-29,561207.36,582097.92,116.53916666666667,12.0,0.7,1.0,18.0,205
2023-03-30,371658.92,989798.54,81.44083333333333,14.6,7.4,6.4,26.4,226
2023-03-31,384949.91,736154.4,97.59375,14.3,7.2,7.8,23.7,236
2023-04-01,272864.84,943137.25,55.76583333333334,9.7,6.9,5.7,26.1,247
2023-04-02,308874.19,806098.45,67.33083333333333,7.3,2.4,7.5,17.9,353
2023-04-03,553750.84,662073.16,114.79791666666667,6.7,0.5,0.2,16.3,44
2023-04-04,650397.89,506838.18,132.06958333333333,4.7,-2.2,0.0,13.4,41
2023-04-05,672808.82,459823.83,140.97166666666666,6.2,-3.6,0.0,9.4,83
2023-04-06,575071.25,639923.23,124.28458333333333,10.4,-2.4,0.0,8.9,159
2023-04-07,469025.08,620643.38,108.63041666666668,12.5,-2.3,0.0,14.0,103
2023-04-08,470272.3,354525.15,116.89416666666666,6.7,0.7,4.2,11.0,18
2023-04-09,346928.19,455612.66,105.0475,11.9,0.0,0.4,12.6,68
2023-04-10,245682.72,914216.98,39.974583333333335,13.0,-0.3,0.0,14.4,144
2023-04-11,321606.55,924606.99,59.98541666666667,11.4,3.4,5.4,27.2,259
2023-04-12,411349.41000000003,755486.7,107.6925,9.3,1.8,4.4,20.9,172
2023-04-13,445741.63,781236.5,108.41375,10.1,3.7,0.7,17.1,263
2023-04-14,570449.71,475953.58999999997,128.79583333333332,10.3,3.9,2.5,16.9,329
2023-04-15,402755.58,578467.95,106.79708333333333,7.6,3.8,8.3,15.6,311
2023-04-16,431238.5,423729.85,110.09958333333333,12.7,5.8,3.5,10.8,323
2023-04-17,548685.14,538334.59,124.23583333333333,12.2,4.8,0.8,17.4,18
2023-04-18,521902.38,719946.04,108.22541666666666,12.0,4.2,0.3,18.2,52
2023-04-19,455303.04,878006.56,87.51583333333333,11.0,1.9,3.2,19.6,13
2023-04-20,503271.47000000003,730230.78,111.70625,10.3,0.1,0.3,23.3,77
2023-04-21,436787.5,914214.21,89.47500000000001,18.1,6.2,0.0,16.6,96
2023-04-22,357108.42,790396.01,84.46708333333333,20.1,5.8,0.1,11.0,141
2023-04-23,310478.04,586150.39,85.80083333333333,15.3,9.3,8.2,11.6,211
2023-04-24,396471.55,912913.35,104.60333333333334,14.1,6.2,0.2,26.7,262
2023-04-25,513749.26,801198.76,100.99624999999999,10.5,3.2,1.4,19.6,290
2023-04-26,526431.14,708391.4400000001,110.72083333333335,9.7,0.9,0.0,13.7,305
2023-04-27,506616.67,541952.43,112.08583333333333,13.4,-1.0,0.0,8.7,357
2023-04-28,488165.2,547801.71,106.00333333333333,14.0,6.4,2.2,14.0,163
2023-04-29,394239.33,590079.17,100.64625000000001,15.4,8.1,1.2,18.6,308
2023-04-30,317318.48,572884.62,68.28666666666666,16.5,6.7,0.0,13.5,61
2023-05-01,289157.27,538028.98,87.54916666666666,16.0,6.2,1.7,14.0,69
2023-05-02,369182.93,667184.02,106.10125,15.8,5.2,2.5,12.3,327
2023-05-03,388883.34,579018.72,107.79875,16.1,5.0,0.0,12.1,51
2023-05-04,355733.29,710266.42,97.49958333333332,18.4,4.7,0.0,9.7,106
2023-05-05,379468.13,807977.55,96.05,22.4,6.9,4.3,14.4,155
2023-05-06,335181.81,613489.1,89.52458333333334,19.2,10.6,0.2,12.5,304
2023-05-07,287402.81,772689.6,66.9825,19.3,9.3,0.0,16.1,74
2023-05-08,377484.53,720027.97,96.3725,16.9,7.1,0.1,12.1,82
2023-05-09,382235.01,820859.15,94.63791666666667,19.4,6.8,0.0,15.0,106
2023-05-10,442772.44,575641.93,107.89375,15.3,10.2,15.9,12.5,283
2023-05-11,507119.82,426823.74,116.13541666666667,12.6,10.0,11.1,12.4,228
2023-05-12,403905.62,648578.99,100.50625000000001,14.5,8.7,4.1,19.1,84
2023-05-13,259406.37,634169.54,78.35333333333334,14.6,8.2,2.1,18.7,77
2023-05-14,272587.18,497322.51,72.0025,16.2,6.9,0.4,13.7,72
2023-05-15,358038.49,603713.61,113.84041666666667,17.5,7.9,5.2,12.1,310
2023-05-16,332712.43,865017.62,79.29541666666667,16.5,7.0,0.8,21.0,2
2023-05-17,325017.77999999997,809386.74,78.58375,12.5,5.8,0.1,14.6,2
2023-05-18,262843.54,599442.6799999999,86.73416666666667,14.6,5.3,0.0,15.9,58
2023-05-19,252252.54,667205.04,87.28458333333333,16.7,7.5,0.0,16.8,68
2023-05-20,196905.17,790691.54,46.80916666666667,22.1,10.8,0.1,20.5,81
2023-05-21,215596.85,733268.93,28.464166666666667,24.9,14.1,0.0,20.3,95
